order_item_id,order_id,item_id,item_quantity,item_price
2202,1165,35,2,371.38
2203,1165,25,1,166.85
2204,1165,6,1,222.55
2205,1166,10,1,175.66
2206,1167,20,1,242.24
2207,1168,35,1,371.38
2208,1169,8,1,379.43
2209,1169,21,1,277.83
2210,1170,20,2,242.24
2211,1170,8,2,379.43
2212,1171,5,1,237.27
2213,1171,8,2,379.43
2214,1172,20,1,242.24
2215,1172,19,1,276.57
2216,1172,13,1,165.92
2217,1173,5,1,237.27
2218,1174,5,1,237.27
2219,1174,20,2,242.24
2220,1175,14,2,274.04
2221,1176,33,1,201.16
2222,1176,35,1,371.38
2223,1177,19,2,276.57
2224,1178,8,1,379.43
2225,1178,35,1,371.38
2226,1179,35,2,371.38
2227,1179,5,1,237.27
2228,1179,20,1,242.24
2229,1180,5,1,237.27
2230,1181,19,1,276.57
2231,1181,6,1,222.55
2232,1181,21,1,277.83
2233,1182,35,1,371.38
2234,1182,8,1,379.43
2235,1182,35,1,371.38
2236,1183,4,1,235.14
2237,1183,20,1,242.24
2238,1184,6,1,222.55
2239,1185,35,1,371.38
2240,1186,25,1,166.85
2241,1186,20,1,242.24
2242,1186,35,2,371.38
2243,1187,11,1,218.64
2244,1188,17,1,172.29
2245,1189,21,2,277.83
2246,1190,11,1,218.64
2247,1190,16,2,204.74
2248,1191,20,1,242.24
2249,1192,20,1,242.24
2250,1192,5,1,237.27
2251,1192,35,1,371.38
2252,1192,31,1,243.47
2253,1193,8,1,379.43
2254,1194,31,1,243.47
2255,1195,5,1,237.27
2256,1195,33,1,201.16
2257,1195,17,1,172.29
2258,1195,4,1,235.14
2259,1196,4,2,235.14
2260,1196,24,2,204.9
2261,1197,10,1,175.66
2262,1197,21,1,277.83
2263,1197,8,1,379.43
2264,1198,21,2,277.83
2265,1198,30,2,220.9
2266,1198,20,1,242.24
2267,1199,21,1,277.83
2268,1199,24,2,204.9
2269,1200,35,1,371.38
2270,1201,10,1,175.66
2271,1201,20,1,242.24
2272,1201,4,1,235.14
2273,1202,11,1,218.64
2274,1203,4,1,235.14
2275,1203,4,1,235.14
2276,1204,20,2,242.24
2277,1204,5,1,237.27
2278,1205,10,1,175.66
2279,1205,20,2,242.24
2280,1205,8,1,379.43
2281,1206,20,1,242.24
2282,1207,35,2,371.38
2283,1208,14,1,274.04
2284,1208,21,1,277.83
2285,1208,20,1,242.24
2286,1209,30,1,220.9
2287,1209,20,1,242.24
2288,1210,12,1,154.48
2289,1210,19,2,276.57
2290,1210,20,1,242.24
2291,1211,20,1,242.24
2292,1212,21,1,277.83
2293,1212,25,2,166.85
2294,1213,6,1,222.55
2295,1213,24,2,204.9
2296,1214,35,1,371.38
2297,1214,20,1,242.24
2298,1215,20,1,242.24
2299,1215,20,1,242.24
2300,1215,20,1,242.24
2301,1216,35,2,371.38
2302,1216,8,1,379.43
2303,1216,11,1,218.64
2304,1217,5,1,237.27
2305,1217,15,1,227.76
2306,1218,6,1,222.55
2307,1218,20,1,242.24
2308,1218,25,1,166.85
2309,1219,19,1,276.57
2310,1220,8,1,379.43
2311,1220,8,1,379.43
2312,1220,19,1,276.57
2313,1221,35,2,371.38
2314,1222,35,2,371.38
2315,1223,20,1,242.24
2316,1223,21,2,277.83
2317,1224,35,1,371.38
2318,1224,5,1,237.27
2319,1225,31,1,243.47
2320,1225,10,1,175.66
2321,1226,35,1,371.38
2322,1226,5,1,237.27
2323,1226,35,1,371.38
2324,1227,20,1,242.24
2325,1227,35,1,371.38
2326,1228,20,1,242.24
2327,1228,31,1,243.47
2328,1228,19,1,276.57
2329,1229,35,1,371.38
2330,1229,8,1,379.43
2331,1230,10,1,175.66
2332,1231,20,1,242.24
2333,1232,31,1,243.47
2334,1233,28,2,344.6
2335,1233,4,1,235.14
2336,1234,21,2,277.83
2337,1234,20,1,242.24
2338,1235,19,2,276.57
2339,1235,19,2,276.57
2340,1235,10,1,175.66
2341,1236,25,1,166.85
2342,1237,20,1,242.24
2343,1238,35,1,371.38
2344,1239,31,1,243.47
2345,1240,10,2,175.66
2346,1240,20,1,242.24
2347,1241,8,1,379.43
2348,1241,20,1,242.24
2349,1242,8,1,379.43
2350,1242,19,1,276.57
2351,1243,17,1,172.29
2352,1244,10,1,175.66
2353,1245,17,1,172.29
2354,1245,14,1,274.04
2355,1245,20,2,242.24
2356,1246,20,1,242.24
2357,1247,20,1,242.24
2358,1248,20,1,242.24
2359,1248,19,1,276.57
2360,1248,8,2,379.43
2361,1249,20,1,242.24
2362,1250,5,1,237.27
2363,1251,19,1,276.57
2364,1252,6,1,222.55
2365,1252,35,1,371.38
2366,1252,20,2,242.24
2367,1253,12,1,154.48
2368,1253,14,1,274.04
2369,1253,24,1,204.9
2370,1254,21,1,277.83
2371,1255,20,1,242.24
2372,1255,10,2,175.66
2373,1256,25,1,166.85
2374,1256,4,1,235.14
2375,1257,21,2,277.83
2376,1258,35,1,371.38
2377,1258,35,1,371.38
2378,1258,5,1,237.27
2379,1259,35,1,371.38
2380,1259,6,1,222.55
2381,1260,19,1,276.57
2382,1260,21,1,277.83
2383,1260,11,2,218.64
2384,1261,8,1,379.43
2385,1261,19,1,276.57
2386,1262,35,1,371.38
2387,1263,20,1,242.24
2388,1263,4,1,235.14
2389,1264,30,2,220.9
2390,1265,5,2,237.27
2391,1265,18,1,348.18
2392,1266,19,2,276.57
2393,1266,21,1,277.83
2394,1267,10,1,175.66
2395,1267,8,1,379.43
2396,1267,20,2,242.24
2397,1268,20,1,242.24
2398,1268,21,2,277.83
2399,1269,6,1,222.55
2400,1269,21,2,277.83
2401,1269,6,1,222.55
2402,1270,6,1,222.55
2403,1270,35,1,371.38
2404,1271,35,1,371.38
2405,1271,10,2,175.66
2406,1272,8,1,379.43
2407,1272,20,1,242.24
2408,1273,35,1,371.38
2409,1273,21,2,277.83
2410,1273,32,1,226.4
2411,1273,6,1,222.55
2412,1274,8,1,379.43
2413,1275,19,1,276.57
2414,1276,20,2,242.24
2415,1277,20,1,242.24
2416,1277,11,1,218.64
2417,1277,20,1,242.24
2418,1278,8,1,379.43
2419,1279,24,1,204.9
2420,1279,12,1,154.48
2421,1280,20,1,242.24
2422,1280,19,2,276.57
2423,1280,6,1,222.55
2424,1281,1,2,185.76
2425,1281,5,1,237.27
2426,1282,11,1,218.64
2427,1282,21,1,277.83
2428,1283,31,1,243.47
2429,1284,6,1,222.55
2430,1285,20,1,242.24
2431,1285,25,1,166.85
2432,1286,15,1,227.76
2433,1287,20,2,242.24
2434,1288,21,1,277.83
2435,1289,11,1,218.64
2436,1290,10,1,175.66
2437,1291,21,1,277.83
2438,1291,10,1,175.66
2439,1291,5,1,237.27
2440,1291,20,1,242.24
2441,1292,21,1,277.83
2442,1292,30,2,220.9
2443,1292,4,1,235.14
2444,1293,19,2,276.57
2445,1294,6,1,222.55
2446,1295,20,2,242.24
2447,1296,15,1,227.76
2448,1296,4,1,235.14
2449,1297,20,1,242.24
2450,1297,21,1,277.83
2451,1297,5,1,237.27
2452,1298,35,1,371.38
2453,1298,11,1,218.64
2454,1298,20,2,242.24
2455,1299,35,1,371.38
2456,1300,4,1,235.14
2457,1300,8,1,379.43
2458,1301,11,1,218.64
2459,1301,20,1,242.24
2460,1301,35,1,371.38
2461,1301,35,1,371.38
2462,1302,8,1,379.43
2463,1303,19,1,276.57
2464,1304,20,1,242.24
2465,1304,31,2,243.47
2466,1304,20,1,242.24
2467,1305,19,1,276.57
2468,1305,20,2,242.24
2469,1305,20,1,242.24
2470,1305,10,1,175.66
2471,1306,8,1,379.43
2472,1307,19,1,276.57
2473,1307,19,1,276.57
2474,1308,6,1,222.55
2475,1309,20,1,242.24
2476,1310,8,2,379.43
2477,1310,4,1,235.14
2478,1311,31,1,243.47
2479,1312,10,2,175.66
2480,1312,35,1,371.38
2481,1313,25,1,166.85
2482,1313,35,1,371.38
2483,1314,35,2,371.38
2484,1314,35,1,371.38
2485,1314,8,1,379.43
2486,1315,24,2,204.9
2487,1316,8,1,379.43
2488,1316,8,1,379.43
2489,1317,6,1,222.55
2490,1317,20,1,242.24
2491,1318,20,1,242.24
2492,1318,35,2,371.38
2493,1319,6,1,222.55
2494,1320,30,1,220.9
2495,1320,21,1,277.83
2496,1320,19,1,276.57
2497,1321,20,1,242.24
2498,1322,20,1,242.24
2499,1322,21,1,277.83
2500,1322,35,1,371.38
2501,1323,20,1,242.24
2502,1324,4,1,235.14
2503,1324,35,1,371.38
2504,1324,19,2,276.57
2505,1325,20,2,242.24
2506,1325,19,1,276.57
2507,1326,4,1,235.14
2508,1326,20,1,242.24
2509,1327,6,2,222.55
2510,1327,30,1,220.9
2511,1328,6,2,222.55
2512,1328,8,1,379.43
2513,1328,19,1,276.57
2514,1328,21,2,277.83
2515,1329,21,1,277.83
2516,1329,19,1,276.57
2517,1329,5,1,237.27
2518,1330,10,1,175.66
2519,1330,12,2,154.48
2520,1331,19,1,276.57
2521,1331,10,1,175.66
2522,1332,8,1,379.43
2523,1333,10,1,175.66
2524,1333,35,1,371.38
2525,1334,20,1,242.24
2526,1334,19,1,276.57
2527,1335,35,2,371.38
2528,1335,17,1,172.29
2529,1336,4,1,235.14
2530,1336,35,1,371.38
2531,1337,6,1,222.55
2532,1337,8,1,379.43
2533,1338,28,1,344.6
2534,1339,21,1,277.83
2535,1339,25,1,166.85
2536,1340,10,1,175.66
2537,1340,19,1,276.57
2538,1341,20,1,242.24
2539,1341,6,1,222.55
2540,1341,8,1,379.43
2541,1342,20,1,242.24
2542,1342,20,1,242.24
2543,1343,6,1,222.55
2544,1343,33,1,201.16
2545,1343,20,1,242.24
2546,1344,5,2,237.27
2547,1344,20,1,242.24
2548,1345,21,1,277.83
2549,1346,13,1,165.92
2550,1347,20,2,242.24
2551,1347,8,1,379.43
2552,1348,8,2,379.43
2553,1349,35,1,371.38
2554,1349,35,1,371.38
2555,1349,20,2,242.24
2556,1350,20,1,242.24
2557,1350,20,1,242.24
2558,1351,19,1,276.57
2559,1351,30,2,220.9
2560,1352,24,1,204.9
2561,1352,20,1,242.24
2562,1352,20,1,242.24
2563,1353,6,2,222.55
2564,1353,20,1,242.24
2565,1354,10,1,175.66
2566,1355,20,1,242.24
2567,1356,35,1,371.38
2568,1357,35,1,371.38
2569,1357,12,1,154.48
2570,1357,10,1,175.66
2571,1357,35,1,371.38
2572,1358,20,2,242.24
2573,1358,6,1,222.55
2574,1358,20,1,242.24
2575,1358,12,2,154.48
2576,1359,20,1,242.24
2577,1359,19,1,276.57
2578,1360,21,2,277.83
2579,1360,20,1,242.24
2580,1361,30,2,220.9
2581,1362,20,1,242.24
2582,1362,20,1,242.24
2583,1363,25,1,166.85
2584,1363,21,1,277.83
2585,1364,6,1,222.55
2586,1365,8,1,379.43
2587,1365,10,1,175.66
2588,1366,20,1,242.24
2589,1366,23,1,354.77
2590,1367,10,2,175.66
2591,1368,19,1,276.57
2592,1368,10,1,175.66
2593,1369,8,2,379.43
2594,1370,21,1,277.83
2595,1371,8,1,379.43
2596,1371,12,2,154.48
2597,1372,20,1,242.24
2598,1372,8,2,379.43
2599,1372,20,1,242.24
2600,1373,8,1,379.43
2601,1374,14,2,274.04
2602,1374,19,2,276.57
2603,1375,20,1,242.24
2604,1375,8,1,379.43
2605,1375,8,1,379.43
2606,1376,31,1,243.47
2607,1376,20,1,242.24
2608,1376,5,1,237.27
2609,1376,28,1,344.6
2610,1377,8,2,379.43
2611,1377,21,1,277.83
2612,1377,8,1,379.43
2613,1378,35,1,371.38
2614,1378,6,1,222.55
2615,1378,11,1,218.64
2616,1379,20,1,242.24
2617,1380,20,1,242.24
2618,1381,6,1,222.55
2619,1381,35,2,371.38
2620,1381,25,1,166.85
2621,1382,10,1,175.66
2622,1382,20,1,242.24
2623,1383,12,1,154.48
2624,1383,20,1,242.24
2625,1384,4,2,235.14
2626,1385,23,1,354.77
2627,1386,20,2,242.24
2628,1387,20,1,242.24
2629,1388,8,1,379.43
2630,1388,20,1,242.24
2631,1388,12,1,154.48
2632,1389,20,1,242.24
2633,1390,8,2,379.43
2634,1390,10,2,175.66
2635,1391,30,1,220.9
2636,1391,12,1,154.48
2637,1392,19,1,276.57
2638,1393,30,1,220.9
2639,1394,12,1,154.48
2640,1395,8,1,379.43
2641,1396,21,2,277.83
2642,1397,25,1,166.85
2643,1397,17,2,172.29
2644,1397,35,1,371.38
2645,1397,21,1,277.83
2646,1398,19,1,276.57
2647,1398,10,2,175.66
2648,1399,30,1,220.9
2649,1399,35,1,371.38
2650,1400,20,1,242.24
2651,1401,6,2,222.55
2652,1401,24,1,204.9
2653,1402,24,1,204.9
2654,1403,15,1,227.76
2655,1404,4,1,235.14
2656,1404,6,1,222.55
2657,1405,35,1,371.38
2658,1406,35,1,371.38
2659,1406,12,1,154.48
2660,1406,20,1,242.24
2661,1406,10,1,175.66
2662,1407,31,1,243.47
2663,1407,6,2,222.55
2664,1407,35,1,371.38
2665,1408,19,2,276.57
2666,1409,20,1,242.24
2667,1410,4,1,235.14
2668,1410,20,2,242.24
2669,1411,33,1,201.16
2670,1412,8,2,379.43
2671,1412,30,2,220.9
2672,1413,6,1,222.55
2673,1414,4,2,235.14
2674,1414,6,2,222.55
2675,1414,12,1,154.48
2676,1414,5,1,237.27
2677,1415,35,1,371.38
2678,1416,6,2,222.55
2679,1416,35,1,371.38
2680,1416,4,1,235.14
2681,1416,35,1,371.38
2682,1417,6,1,222.55
2683,1417,35,1,371.38
2684,1418,20,1,242.24
2685,1419,35,1,371.38
2686,1420,4,1,235.14
2687,1420,17,1,172.29
2688,1420,19,1,276.57
2689,1420,35,1,371.38
2690,1421,20,2,242.24
2691,1421,30,1,220.9
2692,1422,5,1,237.27
2693,1422,31,1,243.47
2694,1422,8,1,379.43
2695,1423,35,1,371.38
2696,1423,20,1,242.24
2697,1423,17,1,172.29
2698,1424,30,2,220.9
2699,1424,8,1,379.43
2700,1425,20,2,242.24
2701,1426,12,2,154.48
2702,1426,35,2,371.38
2703,1426,4,1,235.14
2704,1427,4,2,235.14
2705,1428,19,2,276.57
2706,1429,20,1,242.24
2707,1430,6,1,222.55
2708,1430,20,1,242.24
2709,1430,15,1,227.76
2710,1431,8,1,379.43
2711,1432,21,1,277.83
2712,1432,10,1,175.66
2713,1433,21,1,277.83
2714,1434,10,1,175.66
2715,1434,35,1,371.38
2716,1434,12,2,154.48
2717,1434,17,1,172.29
2718,1435,35,2,371.38
2719,1435,4,1,235.14
2720,1435,20,1,242.24
2721,1436,8,1,379.43
2722,1436,35,2,371.38
2723,1436,35,1,371.38
2724,1437,20,1,242.24
2725,1437,20,2,242.24
2726,1438,24,2,204.9
2727,1438,19,1,276.57
2728,1438,6,1,222.55
2729,1439,20,1,242.24
2730,1440,21,1,277.83
2731,1441,35,2,371.38
2732,1441,35,1,371.38
2733,1442,6,1,222.55
2734,1442,20,1,242.24
2735,1443,20,1,242.24
2736,1443,20,1,242.24
2737,1443,5,1,237.27
2738,1444,6,1,222.55
2739,1445,35,1,371.38
2740,1446,35,2,371.38
2741,1447,35,1,371.38
2742,1448,35,1,371.38
2743,1449,20,1,242.24
2744,1450,17,1,172.29
2745,1450,6,1,222.55
2746,1450,19,1,276.57
2747,1450,20,2,242.24
2748,1451,20,1,242.24
2749,1451,20,1,242.24
2750,1452,20,1,242.24
2751,1452,20,1,242.24
2752,1453,20,2,242.24
2753,1453,20,1,242.24
2754,1453,6,1,222.55
2755,1454,31,1,243.47
2756,1455,21,2,277.83
2757,1456,35,1,371.38
2758,1457,20,1,242.24
2759,1457,31,1,243.47
2760,1457,35,2,371.38
2761,1458,10,1,175.66
2762,1459,5,1,237.27
2763,1459,6,1,222.55
2764,1459,28,1,344.6
2765,1459,8,1,379.43
2766,1460,31,1,243.47
2767,1460,17,2,172.29
2768,1461,25,1,166.85
2769,1461,35,1,371.38
2770,1462,35,1,371.38
2771,1462,19,1,276.57
2772,1463,20,2,242.24
2773,1463,20,1,242.24
2774,1463,35,1,371.38
2775,1464,20,1,242.24
2776,1465,19,2,276.57
2777,1466,35,1,371.38
2778,1467,20,1,242.24
2779,1467,24,1,204.9
2780,1468,21,1,277.83
2781,1468,25,1,166.85
2782,1469,28,1,344.6
2783,1469,35,1,371.38
2784,1470,20,1,242.24
2785,1471,19,1,276.57
2786,1472,20,2,242.24
2787,1473,20,1,242.24
2788,1473,17,1,172.29
2789,1473,20,1,242.24
2790,1474,21,1,277.83
2791,1475,35,2,371.38
2792,1476,12,1,154.48
2793,1476,8,2,379.43
2794,1476,30,1,220.9
2795,1476,10,1,175.66
2796,1477,8,1,379.43
2797,1477,4,1,235.14
2798,1478,20,2,242.24
2799,1478,19,1,276.57
2800,1479,21,1,277.83
2801,1479,21,1,277.83
2802,1479,35,2,371.38
2803,1479,28,2,344.6
2804,1480,6,1,222.55
2805,1480,35,1,371.38
2806,1480,35,2,371.38
2807,1480,10,1,175.66
2808,1481,20,1,242.24
2809,1481,21,1,277.83
2810,1481,21,2,277.83
2811,1482,20,1,242.24
2812,1483,20,1,242.24
2813,1484,6,1,222.55
2814,1484,20,1,242.24
2815,1484,5,2,237.27
2816,1485,21,2,277.83
2817,1485,35,1,371.38
2818,1486,20,2,242.24
2819,1487,20,1,242.24
2820,1487,35,1,371.38
2821,1487,35,1,371.38
2822,1487,5,1,237.27
2823,1488,8,2,379.43
2824,1489,4,1,235.14
2825,1489,35,1,371.38
2826,1489,21,1,277.83
2827,1490,17,1,172.29
2828,1490,19,1,276.57
2829,1490,31,1,243.47
2830,1491,17,1,172.29
2831,1492,21,1,277.83
2832,1493,5,1,237.27
2833,1493,17,1,172.29
2834,1493,8,1,379.43
2835,1493,35,1,371.38
2836,1494,8,1,379.43
2837,1494,20,2,242.24
2838,1494,8,2,379.43
2839,1494,8,1,379.43
2840,1495,35,1,371.38
2841,1495,8,2,379.43
2842,1496,25,2,166.85
2843,1496,6,1,222.55
2844,1496,35,1,371.38
2845,1497,20,2,242.24
2846,1497,35,2,371.38
2847,1498,19,1,276.57
2848,1499,8,2,379.43
2849,1500,35,1,371.38
2850,1500,30,2,220.9
2851,1500,35,1,371.38
2852,1501,20,1,242.24
2853,1502,8,1,379.43
2854,1502,12,1,154.48
2855,1503,5,1,237.27
2856,1503,4,1,235.14
2857,1504,24,1,204.9
2858,1504,20,2,242.24
2859,1504,20,1,242.24
2860,1505,20,1,242.24
2861,1505,21,1,277.83
2862,1506,30,2,220.9
2863,1507,17,1,172.29
2864,1508,21,1,277.83
2865,1508,5,1,237.27
2866,1508,8,1,379.43
2867,1509,10,2,175.66
2868,1510,8,1,379.43
2869,1511,6,1,222.55
2870,1511,20,1,242.24
2871,1512,35,2,371.38
2872,1512,11,1,218.64
2873,1513,17,1,172.29
2874,1513,31,1,243.47
2875,1513,8,1,379.43
2876,1514,20,1,242.24
2877,1514,8,1,379.43
2878,1515,12,2,154.48
2879,1516,17,1,172.29
2880,1516,20,1,242.24
2881,1516,10,2,175.66
2882,1516,20,2,242.24
2883,1517,6,1,222.55
2884,1517,35,1,371.38
2885,1518,24,2,204.9
2886,1519,6,1,222.55
2887,1519,20,2,242.24
2888,1520,4,1,235.14
2889,1520,4,2,235.14
2890,1521,20,1,242.24
2891,1522,20,1,242.24
2892,1523,10,1,175.66
2893,1524,20,1,242.24
2894,1525,35,1,371.38
2895,1526,4,1,235.14
2896,1527,23,1,354.77
2897,1527,4,2,235.14
2898,1527,20,1,242.24
2899,1528,17,1,172.29
2900,1528,35,1,371.38
2901,1529,35,2,371.38
2902,1529,19,1,276.57
2903,1530,17,1,172.29
2904,1530,10,1,175.66
2905,1530,6,1,222.55
2906,1530,21,1,277.83
2907,1531,6,2,222.55
2908,1531,20,1,242.24
2909,1531,8,1,379.43
2910,1531,19,2,276.57
2911,1532,6,1,222.55
2912,1532,20,1,242.24
2913,1533,25,1,166.85
2914,1533,15,2,227.76
2915,1534,17,1,172.29
2916,1535,35,1,371.38
2917,1535,35,1,371.38
2918,1535,19,2,276.57
2919,1536,35,1,371.38
2920,1536,4,1,235.14
2921,1537,24,1,204.9
2922,1537,20,2,242.24
2923,1538,21,1,277.83
2924,1539,20,1,242.24
2925,1539,20,1,242.24
2926,1539,4,1,235.14
2927,1540,6,2,222.55
2928,1541,11,2,218.64
2929,1541,5,1,237.27
2930,1541,20,1,242.24
2931,1541,12,1,154.48
2932,1542,6,1,222.55
2933,1542,6,1,222.55
2934,1542,35,1,371.38
2935,1543,20,1,242.24
2936,1543,6,1,222.55
2937,1543,19,1,276.57
2938,1543,21,1,277.83
2939,1544,35,2,371.38
2940,1544,20,2,242.24
2941,1544,8,2,379.43
2942,1545,35,1,371.38
2943,1545,5,1,237.27
2944,1545,6,2,222.55
2945,1545,10,1,175.66
2946,1546,21,2,277.83
2947,1547,4,1,235.14
2948,1547,35,2,371.38
2949,1547,19,1,276.57
2950,1548,20,1,242.24
2951,1548,35,1,371.38
2952,1548,5,1,237.27
2953,1549,20,2,242.24
2954,1549,20,2,242.24
2955,1549,12,1,154.48
2956,1549,4,1,235.14
2957,1550,4,1,235.14
2958,1551,33,1,201.16
2959,1551,25,2,166.85
2960,1551,19,1,276.57
2961,1552,35,2,371.38
2962,1553,20,1,242.24
2963,1554,5,1,237.27
2964,1555,35,2,371.38
2965,1555,4,2,235.14
2966,1555,4,1,235.14
2967,1556,19,1,276.57
2968,1556,35,1,371.38
2969,1556,25,1,166.85
2970,1557,6,2,222.55
2971,1558,5,1,237.27
2972,1559,8,1,379.43
2973,1559,35,1,371.38
2974,1560,5,1,237.27
2975,1560,8,1,379.43
2976,1560,4,1,235.14
2977,1561,21,1,277.83
2978,1561,5,1,237.27
2979,1562,10,1,175.66
2980,1562,19,1,276.57
2981,1562,20,1,242.24
2982,1563,10,1,175.66
2983,1563,21,1,277.83
2984,1563,5,1,237.27
2985,1563,5,2,237.27
2986,1564,4,1,235.14
2987,1564,21,1,277.83
2988,1565,20,1,242.24
2989,1565,5,2,237.27
2990,1566,20,1,242.24
2991,1566,24,2,204.9
2992,1567,19,1,276.57
2993,1568,19,1,276.57
2994,1568,35,1,371.38
2995,1568,19,1,276.57
2996,1568,6,1,222.55
2997,1569,17,1,172.29
2998,1569,4,1,235.14
2999,1570,17,1,172.29
3000,1571,31,2,243.47
3001,1572,19,1,276.57
3002,1572,35,2,371.38
3003,1573,12,1,154.48
3004,1574,19,1,276.57
3005,1574,4,1,235.14
3006,1574,11,1,218.64
3007,1575,12,1,154.48
3008,1575,17,1,172.29
3009,1576,16,1,204.74
3010,1577,35,1,371.38
3011,1577,20,1,242.24
3012,1577,35,1,371.38
3013,1578,35,2,371.38
3014,1578,25,1,166.85
3015,1578,20,1,242.24
3016,1579,4,1,235.14
3017,1579,20,1,242.24
3018,1580,35,1,371.38
3019,1580,35,1,371.38
3020,1581,6,2,222.55
3021,1582,14,1,274.04
3022,1583,20,2,242.24
3023,1583,11,1,218.64
3024,1583,35,2,371.38
3025,1583,8,1,379.43
3026,1584,28,1,344.6
3027,1585,4,1,235.14
3028,1585,10,1,175.66
3029,1585,6,1,222.55
3030,1586,6,1,222.55
3031,1586,20,1,242.24
3032,1586,20,1,242.24
3033,1587,10,1,175.66
3034,1587,20,1,242.24
3035,1588,6,1,222.55
3036,1588,31,1,243.47
3037,1589,20,1,242.24
3038,1590,4,1,235.14
3039,1590,20,1,242.24
3040,1590,21,2,277.83
3041,1591,8,1,379.43
3042,1591,21,1,277.83
3043,1591,35,1,371.38
3044,1591,12,1,154.48
3045,1592,6,2,222.55
3046,1593,35,1,371.38
3047,1594,5,1,237.27
3048,1594,31,1,243.47
3049,1595,6,1,222.55
3050,1595,12,1,154.48
3051,1595,17,1,172.29
3052,1595,20,1,242.24
3053,1596,4,1,235.14
3054,1597,35,1,371.38
3055,1598,4,1,235.14
3056,1599,6,1,222.55
3057,1599,8,1,379.43
3058,1600,19,2,276.57
3059,1600,19,1,276.57
3060,1601,21,1,277.83
3061,1601,35,1,371.38
3062,1601,8,2,379.43
3063,1602,14,1,274.04
3064,1602,5,2,237.27
3065,1602,20,1,242.24
3066,1603,8,1,379.43
3067,1604,19,1,276.57
3068,1604,17,2,172.29
3069,1605,20,1,242.24
3070,1605,35,1,371.38
3071,1605,5,1,237.27
3072,1606,11,1,218.64
3073,1606,17,1,172.29
3074,1606,20,1,242.24
3075,1606,6,1,222.55
3076,1607,10,1,175.66
3077,1607,4,1,235.14
3078,1608,6,1,222.55
3079,1608,20,2,242.24
3080,1608,35,2,371.38
3081,1609,35,1,371.38
3082,1610,5,1,237.27
3083,1610,20,1,242.24
3084,1611,35,1,371.38
3085,1611,20,1,242.24
3086,1612,8,1,379.43
3087,1612,10,2,175.66
3088,1613,35,2,371.38
3089,1613,4,1,235.14
3090,1613,20,1,242.24
3091,1614,10,1,175.66
3092,1614,6,2,222.55
3093,1615,21,1,277.83
3094,1615,20,1,242.24
3095,1615,12,1,154.48
3096,1616,6,1,222.55
3097,1616,20,1,242.24
3098,1616,35,2,371.38
3099,1617,14,1,274.04
3100,1618,4,1,235.14
3101,1619,20,1,242.24
3102,1619,31,1,243.47
3103,1620,20,1,242.24
3104,1621,20,1,242.24
3105,1621,20,1,242.24
3106,1622,25,1,166.85
3107,1622,20,2,242.24
3108,1623,30,1,220.9
3109,1623,8,1,379.43
3110,1624,6,1,222.55
3111,1624,20,1,242.24
3112,1625,20,1,242.24
3113,1625,35,1,371.38
3114,1625,20,1,242.24
3115,1626,8,2,379.43
3116,1626,4,1,235.14
3117,1626,10,1,175.66
3118,1626,8,1,379.43
3119,1627,4,1,235.14
3120,1627,20,1,242.24
3121,1628,20,2,242.24
3122,1628,20,1,242.24
3123,1628,20,1,242.24
3124,1629,21,1,277.83
3125,1629,24,2,204.9
3126,1629,19,2,276.57
3127,1630,35,1,371.38
3128,1631,21,1,277.83
3129,1632,8,1,379.43
3130,1632,35,1,371.38
3131,1633,19,1,276.57
3132,1634,35,1,371.38
3133,1634,19,1,276.57
3134,1634,20,1,242.24
3135,1635,20,1,242.24
3136,1636,6,1,222.55
3137,1637,5,1,237.27
3138,1637,20,1,242.24
3139,1637,10,1,175.66
3140,1637,17,1,172.29
3141,1638,31,1,243.47
3142,1638,8,1,379.43
3143,1639,35,1,371.38
3144,1640,19,1,276.57
3145,1640,21,1,277.83
3146,1640,35,1,371.38
3147,1641,5,2,237.27
3148,1641,6,1,222.55
3149,1642,6,1,222.55
3150,1642,4,1,235.14
3151,1642,6,1,222.55
3152,1643,35,1,371.38
3153,1643,20,1,242.24
3154,1644,20,1,242.24
3155,1645,20,1,242.24
3156,1646,35,2,371.38
3157,1647,8,1,379.43
3158,1647,8,1,379.43
3159,1648,20,2,242.24
3160,1649,10,2,175.66
3161,1649,21,1,277.83
3162,1650,4,1,235.14
3163,1650,12,1,154.48
3164,1650,17,1,172.29
3165,1651,35,1,371.38
3166,1652,35,1,371.38
3167,1652,20,1,242.24
3168,1653,5,1,237.27
3169,1654,10,1,175.66
3170,1655,20,1,242.24
3171,1655,35,1,371.38
3172,1655,33,1,201.16
3173,1656,20,1,242.24
3174,1656,20,1,242.24
3175,1657,20,1,242.24
3176,1657,5,2,237.27
3177,1658,35,1,371.38
3178,1659,20,1,242.24
3179,1660,20,1,242.24
3180,1661,20,1,242.24
3181,1662,8,2,379.43
3182,1662,21,1,277.83
3183,1663,8,1,379.43
3184,1663,20,1,242.24
3185,1663,20,1,242.24
3186,1664,20,1,242.24
3187,1665,4,1,235.14
3188,1665,8,2,379.43
3189,1665,35,1,371.38
3190,1665,35,1,371.38
3191,1666,20,1,242.24
3192,1666,20,1,242.24
3193,1666,6,1,222.55
3194,1666,19,1,276.57
3195,1667,20,1,242.24
3196,1668,8,1,379.43
3197,1668,35,1,371.38
3198,1669,19,1,276.57
3199,1670,20,2,242.24
